timestamp,temperature_real,masse_real
2026-04-02T11:49:40,34.57,45.1064
2026-04-02T11:49:45,34.5,45.1067
2026-04-02T11:49:50,34.59,45.107
2026-04-02T11:49:55,34.42,45.1072
2026-04-02T11:50:00,34.49,45.1075
2026-04-02T11:50:05,34.5,45.1077
2026-04-02T11:50:10,34.51,45.108
2026-04-02T11:50:15,34.41,45.1082
2026-04-02T11:50:20,34.48,45.1085
2026-04-02T11:50:25,34.49,45.1087
2026-04-02T11:50:30,34.53,45.109
2026-04-02T11:50:35,34.49,45.1093
2026-04-02T11:50:40,34.58,45.1095
2026-04-02T11:50:45,34.51,45.1098
2026-04-02T11:50:50,34.56,45.11
2026-04-02T11:50:55,34.58,45.1103
2026-04-02T11:51:05,34.51,45.1108
2026-04-02T11:51:10,34.4,45.111
2026-04-02T11:51:15,34.55,45.1113
2026-04-02T11:51:25,34.45,45.1118
2026-04-02T11:51:30,34.51,45.1121
2026-04-02T11:51:35,34.53,45.1123
2026-04-02T11:51:40,34.56,45.1126
2026-04-02T11:51:45,34.53,45.1128
2026-04-02T11:51:50,34.46,45.1131
2026-04-02T11:51:55,34.51,45.1133
2026-04-02T11:52:00,34.49,45.1136
2026-04-02T11:52:05,34.5,45.1139
2026-04-02T11:52:10,34.44,45.1141
2026-04-02T11:52:15,34.59,45.1144
2026-04-02T11:52:20,34.52,45.1146
2026-04-02T11:52:25,34.59,45.1149
2026-04-02T11:52:30,34.52,45.1151
2026-04-02T11:52:35,34.45,45.1154
2026-04-02T11:52:40,34.51,45.1156
2026-04-02T11:52:45,34.54,45.1159
2026-04-02T11:52:50,34.5,45.1162
2026-04-02T11:52:55,34.59,45.1164
2026-04-02T11:53:00,34.56,45.1167
2026-04-02T11:53:05,34.5,45.1169
2026-04-02T11:53:10,34.54,45.1172
2026-04-02T11:53:15,34.55,45.1174
2026-04-02T11:53:20,34.6,45.1177
2026-04-02T11:53:25,34.53,45.1179
2026-04-02T11:53:30,34.43,45.1182
2026-04-02T11:53:40,34.43,45.1187
2026-04-02T11:53:45,34.53,45.119
2026-04-02T11:53:50,34.57,45.1192
2026-04-02T11:53:55,34.58,45.1195
2026-04-02T11:54:00,34.46,45.1197
2026-04-02T11:54:05,34.54,45.12
2026-04-02T11:54:10,34.45,45.1202
2026-04-02T11:54:15,34.53,45.1205
2026-04-02T11:54:20,34.53,45.1208
2026-04-02T11:54:25,34.5,45.121
2026-04-02T11:54:30,34.47,45.1213
2026-04-02T11:54:35,34.51,45.1215
2026-04-02T11:54:40,34.43,45.1218
2026-04-02T11:54:45,34.47,45.122
2026-04-02T11:54:50,34.59,45.1223
2026-04-02T11:54:55,34.51,45.1225
2026-04-02T11:55:00,34.52,45.1228
2026-04-02T11:55:05,34.55,45.1231
2026-04-02T11:55:10,34.4,45.1233
2026-04-02T11:55:15,34.55,45.1236
2026-04-02T11:55:20,34.47,45.1238
2026-04-02T11:55:25,34.52,45.1241
2026-04-02T11:55:30,34.46,45.1243
2026-04-02T11:55:35,34.56,45.1246
2026-04-02T11:55:40,34.54,45.1248
2026-04-02T11:55:45,34.45,45.1251
2026-04-02T11:55:50,34.43,45.1254
2026-04-02T11:55:55,34.59,45.1256
2026-04-02T11:56:05,34.41,45.1261
2026-04-02T11:56:10,34.53,45.1264
2026-04-02T11:56:15,34.51,45.1266
2026-04-02T11:56:20,34.49,45.1269
2026-04-02T11:56:35,34.59,45.1277
2026-04-02T11:56:40,34.49,45.1279
2026-04-02T11:56:45,34.48,45.1282
2026-04-02T11:56:50,34.51,45.1284
2026-04-02T11:56:55,34.49,45.1287
2026-04-02T11:57:00,34.53,45.1289
2026-04-02T11:57:05,34.48,45.1292
2026-04-02T11:57:10,34.58,45.1294
2026-04-02T11:57:15,34.4,45.1297
2026-04-02T11:57:20,34.5,45.13
2026-04-02T11:57:25,34.51,45.1302
2026-04-02T11:57:30,34.56,45.1305
2026-04-02T11:57:35,34.54,45.1307
2026-04-02T11:57:40,34.52,45.131
2026-04-02T11:57:45,34.42,45.1312
2026-04-02T11:57:50,34.57,45.1315
2026-04-02T11:57:55,34.48,45.1317
2026-04-02T11:58:00,34.49,45.132
2026-04-02T11:58:05,34.58,45.1323
2026-04-02T11:58:10,34.51,45.1325
2026-04-02T11:58:15,34.52,45.1328
2026-04-02T11:58:20,34.49,45.133
2026-04-02T11:58:25,34.52,45.1333
2026-04-02T11:58:30,34.59,45.1335
2026-04-02T11:58:35,34.44,45.1338
2026-04-02T11:58:40,34.55,45.134
2026-04-02T11:58:45,34.53,45.1343
2026-04-02T11:58:50,34.49,45.1346
2026-04-02T11:58:55,34.47,45.1348
2026-04-02T11:59:00,34.52,45.1351
2026-04-02T11:59:05,34.57,45.1353
2026-04-02T11:59:10,34.58,45.1356
2026-04-02T11:59:15,34.59,45.1358
2026-04-02T11:59:25,34.48,45.1364
2026-04-02T11:59:35,34.49,45.1369
2026-04-02T11:59:40,34.47,45.1371
2026-04-02T11:59:45,34.42,45.1374
2026-04-02T11:59:50,34.5,45.1376
2026-04-02T12:00:00,34.57,45.1381
2026-04-02T12:00:05,34.56,45.1384
2026-04-02T12:00:10,34.44,45.1387
2026-04-02T12:00:15,34.59,45.1389
2026-04-02T12:00:20,34.55,45.1392
2026-04-02T12:00:25,34.5,45.1394
2026-04-02T12:00:30,34.5,45.1397
2026-04-02T12:00:35,34.45,45.1399
2026-04-02T12:00:40,34.59,45.1402
2026-04-02T12:00:45,34.55,45.1404
2026-04-02T12:00:50,34.42,45.1407
2026-04-02T12:00:55,34.42,45.141
2026-04-02T12:01:00,34.46,45.1412
2026-04-02T12:01:10,34.41,45.1417
2026-04-02T12:01:15,34.53,45.142
2026-04-02T12:01:20,34.42,45.1422
2026-04-02T12:01:25,34.57,45.1425
2026-04-02T12:01:30,34.47,45.1427
2026-04-02T12:01:35,34.6,45.143
2026-04-02T12:01:40,34.58,45.1433
2026-04-02T12:01:50,34.41,45.1438
2026-04-02T12:01:55,34.59,45.144
2026-04-02T12:02:00,34.59,45.1443
2026-04-02T12:02:05,34.4,45.1445
2026-04-02T12:02:10,34.53,45.1448
2026-04-02T12:02:15,34.46,45.145
2026-04-02T12:02:20,34.44,45.1453
2026-04-02T12:02:30,34.49,45.1458
2026-04-02T12:02:35,34.4,45.1461
2026-04-02T12:02:40,34.49,45.1463
2026-04-02T12:02:45,34.49,45.1466
2026-04-02T12:02:50,34.58,45.1468
2026-04-02T12:02:55,34.45,45.1471
2026-04-02T12:03:00,34.44,45.1474
2026-04-02T12:03:05,34.53,45.1476
2026-04-02T12:03:10,34.44,45.1479
2026-04-02T12:03:15,34.53,45.1481
2026-04-02T12:03:20,34.54,45.1484
2026-04-02T12:03:25,34.58,45.1486
2026-04-02T12:03:30,34.51,45.1489
2026-04-02T12:03:35,34.41,45.1491
2026-04-02T12:03:40,34.44,45.1494
2026-04-02T12:03:50,34.52,45.1499
2026-04-02T12:04:00,34.54,45.1504
2026-04-02T12:04:05,34.52,45.1507
2026-04-02T12:04:10,34.47,45.1509
2026-04-02T12:04:15,34.53,45.1512
2026-04-02T12:04:20,34.48,45.1514
2026-04-02T12:04:25,34.49,45.1517
2026-04-02T12:04:30,34.56,45.152
2026-04-02T12:04:35,34.41,45.1522
2026-04-02T12:04:40,34.58,45.1525
2026-04-02T12:04:50,34.55,45.153
2026-04-02T12:05:00,34.49,45.1535
2026-04-02T12:05:05,34.5,45.1537
2026-04-02T12:05:10,34.45,45.154
2026-04-02T12:05:15,34.49,45.1543
2026-04-02T12:05:20,34.59,45.1545
2026-04-02T12:05:25,34.52,45.1548
2026-04-02T12:05:30,34.58,45.155
2026-04-02T12:05:35,34.53,45.1553
2026-04-02T12:05:40,34.53,45.1555
2026-04-02T12:05:45,34.55,45.1558
2026-04-02T12:05:50,34.43,45.1561
2026-04-02T12:05:55,34.57,45.1563
2026-04-02T12:06:00,34.48,45.1566
2026-04-02T12:06:05,34.5,45.1568
2026-04-02T12:06:10,34.42,45.1571
2026-04-02T12:06:15,34.53,45.1573
2026-04-02T12:06:20,34.42,45.1576
2026-04-02T12:06:25,34.41,45.1578
2026-04-02T12:06:30,34.45,45.1581
2026-04-02T12:06:35,34.43,45.1584
2026-04-02T12:06:40,34.49,45.1586
2026-04-02T12:06:45,34.51,45.1589
2026-04-02T12:06:55,34.52,45.1594
2026-04-02T12:07:00,34.56,45.1596
2026-04-02T12:07:05,34.42,45.1599
2026-04-02T12:07:10,34.47,45.1601
2026-04-02T12:07:15,34.42,45.1604
2026-04-02T12:07:20,34.47,45.1607
2026-04-02T12:07:25,34.5,45.1609
2026-04-02T12:07:30,34.46,45.1612
2026-04-02T12:07:35,34.58,45.1614
2026-04-02T12:07:40,34.51,45.1617
2026-04-02T12:07:45,34.51,45.1619
2026-04-02T12:07:50,34.59,45.1622
2026-04-02T12:07:55,34.41,45.1625
2026-04-02T12:08:00,34.44,45.1627
2026-04-02T12:08:05,34.42,45.163
2026-04-02T12:08:10,34.4,45.1632
2026-04-02T12:08:15,34.55,45.1635
2026-04-02T12:08:20,34.53,45.1637
2026-04-02T12:08:25,34.51,45.164
2026-04-02T12:08:30,34.52,45.1642
2026-04-02T12:08:35,34.53,45.1645
2026-04-02T12:08:40,34.58,45.1648
2026-04-02T12:08:45,34.46,45.165
2026-04-02T12:08:50,34.52,45.1653
2026-04-02T12:08:55,34.51,45.1655
2026-04-02T12:09:00,34.44,45.1658
2026-04-02T12:09:05,34.5,45.166
2026-04-02T12:09:10,34.43,45.1663
2026-04-02T12:09:15,34.57,45.1665
2026-04-02T12:09:20,34.42,45.1668
2026-04-02T12:09:25,34.41,45.1671
2026-04-02T12:09:30,34.53,45.1673
2026-04-02T12:09:35,34.48,45.1676
2026-04-02T12:09:40,34.57,45.1678
2026-04-02T12:09:45,34.43,45.1681
2026-04-02T12:09:50,34.56,45.1683
2026-04-02T12:09:55,34.41,45.1686
2026-04-02T12:10:00,34.53,45.1689
2026-04-02T12:10:10,34.41,45.1694
2026-04-02T12:10:15,34.47,45.1696
2026-04-02T12:10:20,34.54,45.1699
2026-04-02T12:10:25,34.4,45.1701
2026-04-02T12:10:30,34.5,45.1704
2026-04-02T12:10:35,34.41,45.1706
2026-04-02T12:10:40,34.55,45.1709
2026-04-02T12:10:45,34.44,45.1712
2026-04-02T12:10:50,34.49,45.1714
2026-04-02T12:10:55,34.48,45.1717
2026-04-02T12:11:00,34.43,45.1719
2026-04-02T12:11:05,34.56,45.1722
2026-04-02T12:11:10,34.52,45.1724
2026-04-02T12:11:15,34.44,45.1727
2026-04-02T12:11:20,34.55,45.173
2026-04-02T12:11:25,34.59,45.1732
2026-04-02T12:11:30,34.56,45.1735
2026-04-02T12:11:35,34.45,45.1737
2026-04-02T12:11:40,34.56,45.174
2026-04-02T12:11:45,34.6,45.1742
2026-04-02T12:11:50,34.47,45.1745
2026-04-02T12:11:55,34.6,45.1747
2026-04-02T12:12:00,34.57,45.175
2026-04-02T12:12:05,34.45,45.1753
2026-04-02T12:12:10,34.59,45.1755
2026-04-02T12:12:15,34.57,45.1758
2026-04-02T12:12:20,34.59,45.176
2026-04-02T12:12:25,34.45,45.1763
2026-04-02T12:12:30,34.51,45.1765
2026-04-02T12:12:35,34.52,45.1768
2026-04-02T12:12:45,34.55,45.1773
2026-04-02T12:12:50,34.48,45.1776
2026-04-02T12:12:55,34.6,45.1778
2026-04-02T12:13:00,34.45,45.1781
2026-04-02T12:13:05,34.58,45.1783
2026-04-02T12:13:10,34.45,45.1786
2026-04-02T12:13:15,34.55,45.1788
2026-04-02T12:13:20,34.44,45.1791
2026-04-02T12:13:25,34.43,45.1794
2026-04-02T12:13:35,34.56,45.1799
2026-04-02T12:13:40,34.56,45.1801
2026-04-02T12:13:45,34.51,45.1804
2026-04-02T12:13:50,34.54,45.1806
2026-04-02T12:13:55,34.45,45.1809
2026-04-02T12:14:00,34.42,45.1812
2026-04-02T12:14:05,34.49,45.1814
2026-04-02T12:14:10,34.54,45.1817
2026-04-02T12:14:15,34.5,45.1819
2026-04-02T12:14:20,34.58,45.1822
2026-04-02T12:14:25,34.58,45.1824
2026-04-02T12:14:30,34.45,45.1827
2026-04-02T12:14:35,34.45,45.1829
2026-04-02T12:14:40,34.58,45.1832
2026-04-02T12:14:45,34.57,45.1835
2026-04-02T12:14:50,34.5,45.1837
2026-04-02T12:14:55,34.44,45.184
2026-04-02T12:15:00,34.41,45.1842
2026-04-02T12:15:05,34.53,45.1845
2026-04-02T12:15:10,34.57,45.1847
2026-04-02T12:15:15,34.41,45.185
2026-04-02T12:15:25,34.57,45.1855
2026-04-02T12:15:30,34.47,45.1858
2026-04-02T12:15:35,34.51,45.186
2026-04-02T12:15:40,34.59,45.1863
2026-04-02T12:15:45,34.56,45.1865
2026-04-02T12:15:55,34.57,45.187
2026-04-02T12:16:00,34.47,45.1873
2026-04-02T12:16:05,34.46,45.1876
2026-04-02T12:16:10,34.45,45.1878
2026-04-02T12:16:15,34.45,45.1881
2026-04-02T12:16:20,34.57,45.1883
2026-04-02T12:16:25,34.48,45.1886
2026-04-02T12:16:30,34.47,45.1888
2026-04-02T12:16:35,34.45,45.1891
2026-04-02T12:16:40,34.44,45.1894
2026-04-02T12:16:45,34.48,45.1896
2026-04-02T12:16:50,34.44,45.1899
2026-04-02T12:16:55,34.41,45.1901
2026-04-02T12:17:05,34.53,45.1906
2026-04-02T12:17:10,34.57,45.1909
2026-04-02T12:17:15,34.46,45.1911
2026-04-02T12:17:20,34.6,45.1914
2026-04-02T12:17:25,34.49,45.1917
2026-04-02T12:17:30,34.55,45.1919
2026-04-02T12:17:35,34.53,45.1922
2026-04-02T12:17:40,34.55,45.1924
2026-04-02T12:17:45,34.45,45.1927
2026-04-02T12:17:50,34.44,45.1929
2026-04-02T12:17:55,34.5,45.1932
2026-04-02T12:18:00,34.49,45.1935
2026-04-02T12:18:05,34.52,45.1937
2026-04-02T12:18:10,34.59,45.194
2026-04-02T12:18:15,34.57,45.1942
2026-04-02T12:18:20,34.52,45.1945
2026-04-02T12:18:25,34.47,45.1947
2026-04-02T12:18:30,34.57,45.195
2026-04-02T12:18:40,34.51,45.1955
2026-04-02T12:18:45,34.52,45.1958
2026-04-02T12:19:00,34.47,45.1965
2026-04-02T12:19:05,34.51,45.1968
2026-04-02T12:19:11,34.48,45.197
2026-04-02T12:19:16,34.46,45.1973
2026-04-02T12:19:21,34.49,45.1976
2026-04-02T12:19:26,34.51,45.1978
2026-04-02T12:19:36,34.48,45.1983
2026-04-02T12:19:41,34.57,45.1986
2026-04-02T12:19:46,34.57,45.1988
2026-04-02T12:19:51,34.44,45.1991
2026-04-02T12:19:56,34.45,45.1994
2026-04-02T12:20:01,34.42,45.1996
2026-04-02T12:20:06,34.58,45.1999
2026-04-02T12:20:11,34.5,45.2001
2026-04-02T12:20:16,34.49,45.2004
2026-04-02T12:20:26,34.54,45.2009
2026-04-02T12:20:31,34.5,45.2011
2026-04-02T12:20:36,34.45,45.2014
2026-04-02T12:20:46,34.51,45.2019
2026-04-02T12:20:51,34.54,45.2022
2026-04-02T12:20:56,34.56,45.2024
2026-04-02T12:21:01,34.42,45.2027
2026-04-02T12:21:06,34.48,45.2029
2026-04-02T12:21:11,34.4,45.2032
2026-04-02T12:21:16,34.59,45.2035
2026-04-02T12:21:31,34.4,45.2042
2026-04-02T12:21:36,34.55,45.2045
2026-04-02T12:21:41,34.43,45.2047
2026-04-02T12:21:46,34.41,45.205
2026-04-02T12:21:56,34.42,45.2055
2026-04-02T12:22:01,34.58,45.2058
2026-04-02T12:22:06,34.46,45.206
2026-04-02T12:22:11,34.44,45.2063
2026-04-02T12:22:16,34.54,45.2065
2026-04-02T12:22:21,34.44,45.2068
2026-04-02T12:22:26,34.42,45.207
2026-04-02T12:22:31,34.57,45.2073
2026-04-02T12:22:36,34.53,45.2076
2026-04-02T12:22:41,34.54,45.2078
2026-04-02T12:22:46,34.54,45.2081
2026-04-02T12:22:51,34.48,45.2083
2026-04-02T12:23:01,34.43,45.2088
2026-04-02T12:23:06,34.42,45.2091
2026-04-02T12:23:11,34.44,45.2094
2026-04-02T12:23:16,34.52,45.2096
2026-04-02T12:23:21,34.58,45.2099
2026-04-02T12:23:31,34.6,45.2104
2026-04-02T12:23:36,34.41,45.2106
2026-04-02T12:23:41,34.52,45.2109
2026-04-02T12:23:46,34.42,45.2111
2026-04-02T12:23:56,34.54,45.2117
2026-04-02T12:24:01,34.49,45.2119
2026-04-02T12:24:11,34.57,45.2124
2026-04-02T12:24:16,34.57,45.2127
2026-04-02T12:24:21,34.48,45.2129
2026-04-02T12:24:26,34.42,45.2132
2026-04-02T12:24:31,34.52,45.2135
2026-04-02T12:24:36,34.42,45.2137
2026-04-02T12:24:41,34.45,45.214
2026-04-02T12:24:46,34.43,45.2142
2026-04-02T12:24:51,34.41,45.2145
2026-04-02T12:25:01,34.57,45.215
2026-04-02T12:25:06,34.45,45.2153
2026-04-02T12:25:11,34.52,45.2155
2026-04-02T12:25:16,34.41,45.2158
2026-04-02T12:25:21,34.54,45.216
2026-04-02T12:25:26,34.55,45.2163
2026-04-02T12:25:31,34.55,45.2165
2026-04-02T12:25:36,34.53,45.2168
2026-04-02T12:25:41,34.59,45.2171
2026-04-02T12:25:46,34.56,45.2173
2026-04-02T12:25:51,34.51,45.2176
2026-04-02T12:26:01,34.47,45.2181
2026-04-02T12:26:06,34.41,45.2183
2026-04-02T12:26:11,34.49,45.2186
2026-04-02T12:26:16,34.53,45.2188
2026-04-02T12:26:21,34.46,45.2191
2026-04-02T12:26:26,34.54,45.2194
2026-04-02T12:26:31,34.45,45.2196
2026-04-02T12:26:36,34.45,45.2199
2026-04-02T12:26:41,34.55,45.2201
2026-04-02T12:26:46,34.59,45.2204
2026-04-02T12:26:51,34.41,45.2206
2026-04-02T12:26:56,34.41,45.2209
2026-04-02T12:27:01,34.42,45.2212
2026-04-02T12:27:06,34.44,45.2214
2026-04-02T12:27:11,34.56,45.2217
2026-04-02T12:27:16,34.41,45.2219
2026-04-02T12:27:26,34.51,45.2224
2026-04-02T12:27:31,34.41,45.2227
2026-04-02T12:27:36,34.52,45.223
2026-04-02T12:27:41,34.42,45.2232
2026-04-02T12:27:46,34.46,45.2235
2026-04-02T12:27:51,34.41,45.2237
2026-04-02T12:27:56,34.48,45.224
2026-04-02T12:28:01,34.4,45.2242
2026-04-02T12:28:06,34.52,45.2245
2026-04-02T12:28:11,34.53,45.2247
2026-04-02T12:28:16,34.46,45.225
2026-04-02T12:28:21,34.57,45.2253
2026-04-02T12:28:26,34.58,45.2255
2026-04-02T12:28:31,34.5,45.2258
2026-04-02T12:28:36,34.57,45.226
2026-04-02T12:28:41,34.43,45.2263
2026-04-02T12:28:46,34.59,45.2265
2026-04-02T12:28:51,34.43,45.2268
2026-04-02T12:29:01,34.46,45.2273
2026-04-02T12:29:06,34.53,45.2276
2026-04-02T12:29:11,34.49,45.2278
2026-04-02T12:29:21,34.53,45.2283
2026-04-02T12:29:26,34.54,45.2286
2026-04-02T12:29:31,34.51,45.2289
2026-04-02T12:29:36,34.48,45.2291
2026-04-02T12:29:41,34.47,45.2294
2026-04-02T12:29:46,34.43,45.2296
2026-04-02T12:30:01,34.54,45.2304
2026-04-02T12:30:06,34.42,45.2307
2026-04-02T12:30:11,34.5,45.2309
2026-04-02T12:30:16,34.53,45.2312
2026-04-02T12:30:21,34.49,45.2314
2026-04-02T12:30:26,34.47,45.2317
2026-04-02T12:30:31,34.47,45.2319
2026-04-02T12:30:36,34.59,45.2322
2026-04-02T12:30:41,34.58,45.2325
2026-04-02T12:30:46,34.58,45.2327
2026-04-02T12:30:51,34.46,45.233
2026-04-02T12:30:56,34.42,45.2332
2026-04-02T12:31:01,34.49,45.2335
2026-04-02T12:31:06,34.54,45.2337
2026-04-02T12:31:11,34.59,45.234
2026-04-02T12:31:16,34.53,45.2342
2026-04-02T12:31:21,34.42,45.2345
2026-04-02T12:31:26,34.52,45.2348
2026-04-02T12:31:31,34.42,45.235
2026-04-02T12:31:36,34.52,45.2353
2026-04-02T12:31:41,34.58,45.2355
2026-04-02T12:31:46,34.53,45.2358
2026-04-02T12:31:51,34.49,45.236
2026-04-02T12:31:56,34.52,45.2363
2026-04-02T12:32:01,34.44,45.2366
2026-04-02T12:32:06,34.57,45.2368
2026-04-02T12:32:11,34.55,45.2371
2026-04-02T12:32:16,34.43,45.2373
2026-04-02T12:32:21,34.54,45.2376
2026-04-02T12:32:31,34.43,45.2381
2026-04-02T12:32:36,34.55,45.2384
2026-04-02T12:32:41,34.56,45.2386
2026-04-02T12:32:46,34.49,45.2389
2026-04-02T12:32:51,34.58,45.2391
2026-04-02T12:32:56,34.5,45.2394
2026-04-02T12:33:01,34.48,45.2396
2026-04-02T12:33:06,34.58,45.2399
2026-04-02T12:33:16,34.56,45.2404
2026-04-02T12:33:21,34.41,45.2407
2026-04-02T12:33:26,34.41,45.2409
2026-04-02T12:33:31,34.44,45.2412
2026-04-02T12:33:36,34.48,45.2414
2026-04-02T12:33:41,34.49,45.2417
2026-04-02T12:33:46,34.59,45.242
2026-04-02T12:33:51,34.5,45.2422
2026-04-02T12:33:56,34.46,45.2425
2026-04-02T12:34:01,34.53,45.2427
2026-04-02T12:34:06,34.48,45.243
2026-04-02T12:34:16,34.46,45.2435
2026-04-02T12:34:21,34.45,45.2438
2026-04-02T12:34:26,34.58,45.244
2026-04-02T12:34:31,34.43,45.2443
2026-04-02T12:34:36,34.49,45.2445
2026-04-02T12:34:41,34.57,45.2448
2026-04-02T12:34:46,34.57,45.245
2026-04-02T12:34:51,34.56,45.2453
2026-04-02T12:34:56,34.41,45.2455
2026-04-02T12:35:01,34.57,45.2458
2026-04-02T12:35:06,34.46,45.2461
2026-04-02T12:35:11,34.6,45.2463
2026-04-02T12:35:21,34.43,45.2468
2026-04-02T12:35:26,34.58,45.2471
2026-04-02T12:35:31,34.59,45.2473
2026-04-02T12:35:36,34.47,45.2476
2026-04-02T12:35:41,34.6,45.2479
2026-04-02T12:35:46,34.43,45.2481
2026-04-02T12:35:51,34.47,45.2484
2026-04-02T12:35:56,34.56,45.2486
2026-04-02T12:36:01,34.41,45.2489
2026-04-02T12:36:06,34.59,45.2491
2026-04-02T12:36:11,34.53,45.2494
2026-04-02T12:36:16,34.43,45.2497
2026-04-02T12:36:21,34.46,45.2499
2026-04-02T12:36:26,34.58,45.2502
2026-04-02T12:36:31,34.46,45.2504
2026-04-02T12:36:36,34.54,45.2507
2026-04-02T12:36:41,34.52,45.2509
2026-04-02T12:36:46,34.53,45.2512
2026-04-02T12:36:51,34.59,45.2515
2026-04-02T12:36:56,34.6,45.2517
2026-04-02T12:37:01,34.54,45.252
2026-04-02T12:37:11,34.54,45.2525
2026-04-02T12:37:21,34.57,45.253
2026-04-02T12:37:26,34.47,45.2533
2026-04-02T12:37:31,34.48,45.2535
2026-04-02T12:37:41,34.58,45.254
2026-04-02T12:37:46,34.58,45.2543
2026-04-02T12:37:51,34.59,45.2545
2026-04-02T12:37:56,34.57,45.2548
2026-04-02T12:38:01,34.43,45.2551
2026-04-02T12:38:06,34.48,45.2553
2026-04-02T12:38:11,34.49,45.2556
2026-04-02T12:38:16,34.6,45.2558
2026-04-02T12:38:21,34.47,45.2561
2026-04-02T12:38:26,34.56,45.2563
2026-04-02T12:38:31,34.58,45.2566
2026-04-02T12:38:41,34.52,45.2571
2026-04-02T12:38:46,34.55,45.2574
2026-04-02T12:38:51,34.45,45.2576
2026-04-02T12:38:56,34.52,45.2579
2026-04-02T12:39:01,34.47,45.2581
2026-04-02T12:39:06,34.47,45.2584
2026-04-02T12:39:11,34.46,45.2587
2026-04-02T12:39:16,34.49,45.2589
2026-04-02T12:39:26,34.59,45.2594
2026-04-02T12:39:31,34.57,45.2597
2026-04-02T12:39:36,34.41,45.2599
2026-04-02T12:39:41,34.52,45.2602
2026-04-02T12:39:46,34.53,45.2605
2026-04-02T12:39:51,34.6,45.2607
2026-04-02T12:40:01,34.43,45.2612
2026-04-02T12:40:06,34.45,45.2615
2026-04-02T12:40:11,34.52,45.2617
2026-04-02T12:40:21,34.55,45.2623
2026-04-02T12:40:26,34.57,45.2625
2026-04-02T12:40:31,34.58,45.2628
2026-04-02T12:40:36,34.43,45.263
2026-04-02T12:40:41,34.44,45.2633
2026-04-02T12:40:46,34.44,45.2635
2026-04-02T12:40:51,34.58,45.2638
2026-04-02T12:40:56,34.57,45.264
2026-04-02T12:41:01,34.46,45.2643
2026-04-02T12:41:06,34.49,45.2646
2026-04-02T12:41:11,34.56,45.2648
2026-04-02T12:41:16,34.48,45.2651
2026-04-02T12:41:21,34.49,45.2653
2026-04-02T12:41:26,34.58,45.2656
2026-04-02T12:41:31,34.4,45.2658
2026-04-02T12:41:36,34.48,45.2661
2026-04-02T12:41:41,34.45,45.2664
2026-04-02T12:41:51,34.52,45.2669
2026-04-02T12:41:56,34.53,45.2671
2026-04-02T12:42:01,34.46,45.2674
2026-04-02T12:42:06,34.41,45.2676
2026-04-02T12:42:11,34.44,45.2679
2026-04-02T12:42:16,34.57,45.2682
2026-04-02T12:42:21,34.42,45.2684
2026-04-02T12:42:26,34.53,45.2687
2026-04-02T12:42:31,34.56,45.2689
2026-04-02T12:42:36,34.57,45.2692
2026-04-02T12:42:41,34.45,45.2694
2026-04-02T12:42:46,34.52,45.2697
2026-04-02T12:42:51,34.4,45.27
2026-04-02T12:42:56,34.43,45.2702
2026-04-02T12:43:01,34.6,45.2705
2026-04-02T12:43:06,34.41,45.2707
2026-04-02T12:43:11,34.5,45.271
2026-04-02T12:43:21,34.54,45.2715
2026-04-02T12:43:26,34.55,45.2718
2026-04-02T12:43:31,34.41,45.272
2026-04-02T12:43:36,34.44,45.2723
2026-04-02T12:43:41,34.42,45.2725
2026-04-02T12:43:46,34.53,45.2728
2026-04-02T12:43:51,34.57,45.273
2026-04-02T12:43:56,34.5,45.2733
2026-04-02T12:44:01,34.47,45.2736
2026-04-02T12:44:06,34.54,45.2738
2026-04-02T12:44:11,34.49,45.2741
2026-04-02T12:44:16,34.51,45.2743
2026-04-02T12:44:21,34.49,45.2746
2026-04-02T12:44:31,34.57,45.2751
2026-04-02T12:44:36,34.45,45.2754
2026-04-02T12:44:41,34.41,45.2756
2026-04-02T12:44:46,34.57,45.2759
2026-04-02T12:44:51,34.43,45.2761
2026-04-02T12:44:56,34.55,45.2764
2026-04-02T12:45:01,34.46,45.2766
2026-04-02T12:45:06,34.58,45.2769
2026-04-02T12:45:11,34.54,45.2772
2026-04-02T12:45:16,34.44,45.2774
2026-04-02T12:45:21,34.45,45.2777
2026-04-02T12:45:26,34.43,45.2779
2026-04-02T12:45:31,34.43,45.2782
2026-04-02T12:45:36,34.47,45.2784
2026-04-02T12:45:41,34.45,45.2787
2026-04-02T12:45:46,34.46,45.279
2026-04-02T12:45:51,34.51,45.2792
2026-04-02T12:45:56,34.44,45.2795
2026-04-02T12:46:01,34.53,45.2797
2026-04-02T12:46:06,34.56,45.28
2026-04-02T12:46:11,34.48,45.2802
2026-04-02T12:46:16,34.45,45.2805
2026-04-02T12:46:21,34.5,45.2808
2026-04-02T12:46:26,34.58,45.281
2026-04-02T12:46:31,34.55,45.2813
2026-04-02T12:46:36,34.42,45.2815
2026-04-02T12:46:46,34.55,45.282
2026-04-02T12:46:51,34.58,45.2823
2026-04-02T12:46:56,34.53,45.2826
2026-04-02T12:47:01,34.43,45.2828
2026-04-02T12:47:06,34.58,45.2831
2026-04-02T12:47:11,34.59,45.2833
2026-04-02T12:47:16,34.55,45.2836
2026-04-02T12:47:21,34.5,45.2838
2026-04-02T12:47:26,34.41,45.2841
2026-04-02T12:47:31,34.46,45.2844
2026-04-02T12:47:36,34.57,45.2846
